id,pair,sentence,label,status,annotator_1,annotator_2,label_1,label_2
234,pair2,តាមពិតកម្មវិធីភាសាដែលយើងបានសម្ពោធនៅមុនភាសាខ្មែរគឺភាសាឡាវដូចលោកមានប្រសាសន៍នៅពេលមុននេះ។,neutral,agreed,Nita,Reaksa,neutral,neutral
235,pair2,សហគ្រិនចិន ស្ថាបនិក Smile shop៖ ចង់ចាប់ផ្តើមរកស៊ីបច្ចេកវិទ្យា គួរចាប់ផ្តើមពីស្រុកខ្មែរទៅ,,needs_adjudication,Nita,Reaksa,neutral,positive
236,pair2,សូម្បីតែពេលយើងប្រដៅកូនក៏គួរស្រឡាញ់ដែរ ។,positive,agreed,Nita,Reaksa,positive,positive
237,pair2,រដ្ឋាភិបាលដឹកនាំដោយនាយករដ្ឋមន្ត្រី ហ៊ុន សែន បាននិងកំពុងបន្តបំពេញការងារជាមួយសហគមន៍អន្តរជាតិគ្រប់ទិសទីដោយ ស្មើមុខមាត់ស្មើសិទ្ធគ្នា ក្នុងនាមជារដ្ឋអធិបតេយ្យមួយ។,,needs_adjudication,Nita,Reaksa,positive,neutral
238,pair2,លោកប្រធានាធិបតីបារាំង Emmanuel Macron បានលើក ឡើងទៀតថា ការធ្វើពហិការការទូតបែបនេះគ្មានសារៈសំខាន់ និងសឹងតែគ្មាននិមិត្តរូបអ្វីនោះទេ។,negative,agreed,Nita,Reaksa,negative,negative
239,pair2,សម្តេចតេជា ហ៊ុន សែន បានសង្កត់ធ្ងន់ថា៖ «ក្រុមការងារបង្ករាបការលេងល្បែងស៊ីសងខុសច្បាប់គ្រប់ប្រភេទ ត្រូវធ្វើរបាយការណ៍អំពីលទ្ធផលការងារនេះជូន សម្តេចក្រឡាហោម ស ខេង ឧបនាយករដ្ឋមន្ត្រី រដ្ឋមន្ត្រីក្រសួងមហាផ្ទៃ ដើម្បីជ្រាប និងស្នើសុំមតិដឹកនាំបន្ត»។,neutral,agreed,Nita,Reaksa,neutral,neutral
240,pair2,ដោយលើកឡើងពីវិធីសាស្តរថ្មីដែលត្រូវបានបង្កើតឡើងដោយរដ្ឋាភិបាលអ៊ុយក្រែន ដើម្បីគណនាការខូចខាតនោះ លោក Strilets បានបញ្ជាក់ថា សង្គរាមរយៈពេល ៧ ខែនេះបានបណ្តាលឱ្យមានការបំភាយឧស្ម័នកាបូនឌីអុកស៊ីតចំនួន ៣១ លានតោន ស្មើនឹងបរិមាណដែលផលិតដោយប្រទេសនូវែលសេឡង់ជារៀងរាល់ឆ្នាំ។,,needs_adjudication,Nita,Reaksa,neutral,negative
241,pair2,ច្បាប់និងបញ្ញត្តិសំខាន់ៗទាំងឡាយត្រូវបានចាត់ថ្នាក់តាមលំដាប់លំដោយ។,neutral,agreed,Nita,Reaksa,neutral,neutral
242,pair2,អារម្មណ៍ផ្លូវចិត្តពិតជាពិបាកប៉ះប៉ូវណាស់,,needs_adjudication,Nita,Reaksa,negative,neutral
243,pair2,ជួនកាលការវាយតម្លៃទង្វើភាពក៏គួរតែបង្ហើយមុននឹងពួកគេទៅធ្វើការនៅគម្រោងផ្សេងទៀត,neutral,agreed,Nita,Reaksa,neutral,neutral
244,pair2,អូ កុំភ្លេចគិតដល់ការបាត់បង់កម្លាំងចិត្ត ដែលស្ថិតនៅចន្លោះអ្នក និងរូបរាងសមសួនដែលអ្នកប្រាថ្នា។,,needs_adjudication,Nita,Reaksa,negative,positive
245,pair2,ការធ្វើបញ្ជីនេះ ក៏មានន័យថាអ្នកមានផែនការយ៉ាងច្បាស់លាស់សម្រាប់របបអាហារប្រចាំថ្ងៃ និងសប្តាហ៍ទុកជាមុន។,neutral,agreed,Nita,Reaksa,neutral,neutral
246,pair2,ការព្រួយបារម្ភនេះ ចំពេលយន្តការបញ្ជរាបកូនរបស់ថ្នាក់ដឹកនាំឱ្យកាន់មុខតំណែងក្នុងក្រសួងសំខាន់ៗនៅតែបន្តកើតឡើង ក្រោយពីតុលាការកំពូលរំលាយគណបក្សប្រឆាំងធំមួយដែលមានអាសនៈក្នុងសភា និងឃុំ- សង្កាត់ ប្រហាក់ប្រហែលបក្សកាន់អំណាច ចេញពីទីលានប្រកួតនយោបាយ។,,needs_adjudication,Nita,Reaksa,negative,neutral
247,pair2,បង្កើតវេទិកាឌីជីថលចំនួន ៣ ដូចខាងក្រោម ដើម្បីរៀបចំប្រព័ន្ធអប់រំអេឡិចត្រូនិក៖,neutral,agreed,Nita,Reaksa,neutral,neutral
248,pair2,បានខ្ញុំនឹងរង់ចាំតែឥឡូវមកជួយសង់ប្រាសាទខ្សាច់ខ្ញុំសិនម៉ោ ខ្ញុំសង់ជិតហើយហើយក្មេងស្រីនិយាយព្រមទាំងចង្អុលទៅគំនរខ្សាច់និងកូនប្រាសាទតូចៗដែលខ្លួនបានសាងសង់,neutral,agreed,Nita,Reaksa,neutral,neutral
249,pair2,ក្រុមហ៊ុនល្អធ្វើឱ្យប្រវែងខ្លី,,needs_adjudication,Nita,Reaksa,neutral,positive
250,pair2,មិនថាជនជាតិឥណ្ឌា ម៉ាឡេស៊ី ឬចិននោះទេ ម្ហូបមួយចំនួនរបស់ពួកគេ គឺល្បីល្បាញពីធាតុផ្សំដែលផ្ទុកនូវអាហារូបត្ថម្ភជាច្រើន។,positive,agreed,Nita,Reaksa,positive,positive
251,pair2,ខ្ញុំស្គាល់អត្តសញ្ញាណខ្លួនឯង ខ្ញុំរស់នៅក្នុងសេចក្តីពិត សេចក្តីស្រឡាញ់ដែលមិនប្រួលប្រែ មានសេរីភាពពីចំណងទាំងឡាយនៅក្នុងជីវិត។,positive,agreed,Nita,Reaksa,positive,positive
252,pair2,"ទោះជាយ៉ាងនេះក្តី សម្តេចតេជោ បានថ្លែងថា សម្តេចមិនប្រកាន់ទោសអូសដំណើរជាមួយនឹងប្រជាពលរដ្ឋមីយ៉ាន់ម៉ានោះទេ ទោះបីជាសម្តេចបានសង្កេតឃើញថាមានការដុត, ជាន់ ឬគូសរូបថតរបស់សម្តេចក៏ដោយ។",,needs_adjudication,Nita,Reaksa,negative,neutral
253,pair2,បើដូច្នេះ បងសុភាទន្សាយអាណិតជួយដោះទុក្ខអស់បងប្អូនខ្ញុំ ឲ្យបានរួចពីភ័យម្តងនេះ នឹងបានល្បីកេរ្តិ៍ឈ្មោះតទៅ អស់យើងនឹងតបគុណបងសុភាទន្សាយឯង យើងមិនភ្លេចគុណដរាបដល់អស់ជីវិត ។,positive,agreed,Nita,Reaksa,positive,positive
254,pair2,តាមរយៈទង្វើទាំងឡាយរបស់ក្រុមប្រឆាំងដែលមានទណ្ឌិត សម រង្ស៊ី ជាអ្នកនយោបាយចាញ់ចាស់វស្សាជាអ្នកនាំមុខនេះ អ្នកវិភាគចៅចាក់ស្មុកអាចទាញសេចក្តីសន្និដ្ឋានមួយចំនួនដូចខាងក្រោម៖,,needs_adjudication,Nita,Reaksa,negative,neutral
255,pair2,ដើម្បីរក្សាទីក្រុងស្អាត និងអភិរក្សបរិស្ថានឲ្យកាន់តែស្រស់បំព្រងសម្រាប់ការរស់នៅប្រកបដោយផាសុកភាព សណ្ឋាគារ MHR បានធ្វើការជាមួយសហគមន៍មូលដ្ឋាន និងអាជ្ញាធរដើម្បីដាំដើមឈើបន្ថែមនៅក្នុងឧទ្យានជាតិអង្គរ និងផ្នែកខ្លះទៀតនៃខេត្តសៀមរាប។,,needs_adjudication,Nita,Reaksa,positive,neutral
256,pair2,ឋិតនៅចម្ងាយ៣៥៩គីឡូម៉ែត្រពីរាជធានីភ្នំពេញតាមផ្លូវជាតិលេខ៥ និងមានទីតាំងជាប់នឹងព្រំប្រទល់ខេត្តបាត់ដំបង ឧត្តរមានជ័យ សៀមរាប និងព្រំប្រទល់ថៃ ខេត្តបន្ទាយមានជ័យ កំពុងទទួលបានភ្ញៀវទេសចរយ៉ាងកុះករតាម រយៈកាស៊ីណូខ្នាតអន្តរជាតិមួយ ដែលកំពុងបើកឱ្យមានការចូលលេង កម្សាន្តទាំងយប់ទាំងថ្ងៃ។,,needs_adjudication,Nita,Reaksa,neutral,positive
